timestamp,cpu_percent,per_core_percent,ram_percent,cpu_temperature,fan_speed_rpm,battery_percent,battery_plugged,battery_time_left_sec,pid,process_name,process_cpu_percent,process_memory_percent,process_nice,process_status,process_threads,process_io_read_bytes,process_io_write_bytes,context_switch_rate,cpu_burst_estimate
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2502,xdg-desktop-portal,0,0.11193278650693289,0,sleeping,7,1036288,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2507,xdg-document-portal,0,0.0454941150874175,0,sleeping,7,196608,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2516,xdg-desktop-portal-xapp,0,0.04061974561376563,0,sleeping,5,180224,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2525,xdg-desktop-portal-gtk,0,0.1639768355745701,0,sleeping,5,315392,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,2609,chrome,0,0.8167869222698009,0,sleeping,12,49152,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,3180,mintUpdate,0,0.6116825942612931,0,sleeping,9,88805376,550653952,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,3313,applet.py,0,0.23589917265194388,0,sleeping,1,737280,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,3373,mintreport-tray,0,0.3573268246960945,0,sleeping,5,49152,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,3500,chrome,0,0.5386178268385322,0,sleeping,9,0,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,24018,chrome,0,0.9083336739468252,0,sleeping,23,0,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,24609,nemo,0,0.9368944325815042,0,sleeping,7,137953280,921452544,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,28147,gvfsd-network,0,0.053618064210170624,0,sleeping,5,40960,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,28163,gvfsd-dnssd,0,0.05768003877154718,0,sleeping,4,45056,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,46155,chrome,0,0.47527641102206647,0,sleeping,9,0,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,46199,chrome,0,0.37164528502494687,0,sleeping,8,0,0,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,46285,code,0,1.2952367509179428,0,sleeping,38,149884928,7122944,0,0.1
2025-10-09 14:37:30,2.6,"[3.9, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0]",28.3,,0,30.08914260003937,False,4932,46289,code,0,0.30627288192779284,0,sleeping,1,2277376,0,0,0.1
